accident_id,age,sex,inj_sev,drinking,alc_res,drugs,drugres1,drugres2,drugres3,air_bag,veh_no,mod_year,make,county_name,day,month,year,hour,minute,latitude,longitud,sp_jur_lit,man_coll_lit,lgt_cond_lit,weather_lit,fatals,date,dead
2016040354,23.0,Male,Suspected Serious Injury (A),9.0,0.0,Yes,Cannabinoid,Test Not Given,Test Not Given,Not Deployed,1,2001.0,20,MARICOPA,5.0,6.0,2016.0,11.0,27.0,33.48053611,-112.160375,No Special Jurisdiction,Sideswipe - Opposite Direction,Daylight,Clear,1.0,2016-06-05 11:27:00,0
2016040354,17.0,Male,Fatal Injury (K),8.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Deployed,1,2001.0,20,MARICOPA,5.0,6.0,2016.0,11.0,27.0,33.48053611,-112.160375,No Special Jurisdiction,Sideswipe - Opposite Direction,Daylight,Clear,1.0,2016-06-05 11:27:00,1
2016040354,30.0,Male,No Apparent Injury (O),1.0,0.0,Unknown,Not Reported,Test Not Given,Test Not Given,Not Deployed,2,2007.0,20,MARICOPA,5.0,6.0,2016.0,11.0,27.0,33.48053611,-112.160375,No Special Jurisdiction,Sideswipe - Opposite Direction,Daylight,Clear,1.0,2016-06-05 11:27:00,0
2016040354,36.0,Male,No Apparent Injury (O),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2007.0,20,MARICOPA,5.0,6.0,2016.0,11.0,27.0,33.48053611,-112.160375,No Special Jurisdiction,Sideswipe - Opposite Direction,Daylight,Clear,1.0,2016-06-05 11:27:00,0
2016040355,51.0,Male,Fatal Injury (K),9.0,0.0,Yes,Cannabinoid,Cannabinoid,Other Drug,Not Deployed,1,2000.0,12,NAVAJO,5.0,6.0,2016.0,11.0,34.0,34.99785278,-109.91641944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2016-06-05 11:34:00,1
2016040356,17.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Not Reported,Test Not Given,Test Not Given,Deployment Unknown,1,1995.0,37,MARICOPA,7.0,6.0,2016.0,5.0,32.0,33.25126111,-111.72070833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2016-06-07 05:32:00,0
2016040357,80.0,Female,Fatal Injury (K),9.0,0.0,Yes,Depressant,Depressant,Test Not Given,Deployed-Front,1,2004.0,18,YUMA,7.0,6.0,2016.0,8.0,14.0,32.705275,-114.61015556,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2.0,2016-06-07 08:14:00,1
2016040357,60.0,Male,Fatal Injury (K),9.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Deployed-Front,2,2000.0,37,YUMA,7.0,6.0,2016.0,8.0,14.0,32.705275,-114.61015556,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2.0,2016-06-07 08:14:00,1
2016040358,55.0,Male,Fatal Injury (K),9.0,0.0,Yes,Narcotic,Other Drug,Other Drug,Deployed-Front,1,2008.0,7,YAVAPAI,7.0,6.0,2016.0,9.0,2.0,34.05472778,-112.14655556,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-07 09:02:00,1
2016040358,42.0,Male,Suspected Minor Injury (B),0.0,0.0,Yes,Cannabinoid,Cannabinoid,Test Not Given,Deployed-Front,2,2006.0,49,YAVAPAI,7.0,6.0,2016.0,9.0,2.0,34.05472778,-112.14655556,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-07 09:02:00,0
2016040359,55.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,1991.0,20,PIMA,7.0,6.0,2016.0,22.0,20.0,32.1654,-110.96818056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2016-06-07 22:20:00,0
2016040360,49.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,1989.0,87,PIMA,10.0,6.0,2016.0,14.0,6.0,32.27203333,-110.96108611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1.0,2016-06-10 14:06:00,0
2016040361,22.0,Male,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2016.0,63,COCONINO,10.0,6.0,2016.0,12.0,30.0,36.08356111,-111.36798056,Indian Reservation,Front-to-Front,Daylight,Clear,2.0,2016-06-10 12:30:00,0
2016040361,22.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2016.0,63,COCONINO,10.0,6.0,2016.0,12.0,30.0,36.08356111,-111.36798056,Indian Reservation,Front-to-Front,Daylight,Clear,2.0,2016-06-10 12:30:00,1
2016040361,51.0,Male,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2016.0,63,COCONINO,10.0,6.0,2016.0,12.0,30.0,36.08356111,-111.36798056,Indian Reservation,Front-to-Front,Daylight,Clear,2.0,2016-06-10 12:30:00,1
2016040361,25.0,Male,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2016.0,63,COCONINO,10.0,6.0,2016.0,12.0,30.0,36.08356111,-111.36798056,Indian Reservation,Front-to-Front,Daylight,Clear,2.0,2016-06-10 12:30:00,0
2016040361,3.0,Male,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2016.0,63,COCONINO,10.0,6.0,2016.0,12.0,30.0,36.08356111,-111.36798056,Indian Reservation,Front-to-Front,Daylight,Clear,2.0,2016-06-10 12:30:00,0
2016040361,56.0,Male,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2006.0,87,COCONINO,10.0,6.0,2016.0,12.0,30.0,36.08356111,-111.36798056,Indian Reservation,Front-to-Front,Daylight,Clear,2.0,2016-06-10 12:30:00,0
2016040362,65.0,Female,Fatal Injury (K),9.0,0.0,Yes,Other Drug,Other Drug,Test Not Given,Deployed-Combination,1,2012.0,37,YAVAPAI,11.0,6.0,2016.0,8.0,0.0,34.539175,-112.14767222,No Special Jurisdiction,Front-to-Front,Daylight,Clear,1.0,2016-06-11 08:00:00,1
2016040362,53.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2012.0,82,YAVAPAI,11.0,6.0,2016.0,8.0,0.0,34.539175,-112.14767222,No Special Jurisdiction,Front-to-Front,Daylight,Clear,1.0,2016-06-11 08:00:00,0
2016040363,85.0,Male,Fatal Injury (K),9.0,0.0,Yes,Other Drug,Other Drug,Test Not Given,Deployed-Combination,1,2009.0,37,YAVAPAI,12.0,6.0,2016.0,12.0,25.0,34.29971389,-113.11793611,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2.0,2016-06-12 12:25:00,1
2016040363,81.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,1,2009.0,37,YAVAPAI,12.0,6.0,2016.0,12.0,25.0,34.29971389,-113.11793611,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2.0,2016-06-12 12:25:00,1
2016040363,48.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Front,2,2003.0,20,YAVAPAI,12.0,6.0,2016.0,12.0,25.0,34.29971389,-113.11793611,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2.0,2016-06-12 12:25:00,0
2016040363,53.0,Female,Suspected Serious Injury (A),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,3,2014.0,12,YAVAPAI,12.0,6.0,2016.0,12.0,25.0,34.29971389,-113.11793611,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2.0,2016-06-12 12:25:00,0
2016040364,67.0,Male,Fatal Injury (K),9.0,0.0,Yes,Narcotic,Other Drug,Test Not Given,Deployment-Unknown Location,1,2000.0,12,NAVAJO,13.0,6.0,2016.0,10.0,8.0,36.98069444,-110.18342778,Indian Reservation,Angle,Daylight,Clear,2.0,2016-06-13 10:08:00,1
2016040364,38.0,Female,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,1,2000.0,12,NAVAJO,13.0,6.0,2016.0,10.0,8.0,36.98069444,-110.18342778,Indian Reservation,Angle,Daylight,Clear,2.0,2016-06-13 10:08:00,0
2016040364,58.0,Male,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,2,2016.0,12,NAVAJO,13.0,6.0,2016.0,10.0,8.0,36.98069444,-110.18342778,Indian Reservation,Angle,Daylight,Clear,2.0,2016-06-13 10:08:00,0
2016040364,59.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,2,2016.0,12,NAVAJO,13.0,6.0,2016.0,10.0,8.0,36.98069444,-110.18342778,Indian Reservation,Angle,Daylight,Clear,2.0,2016-06-13 10:08:00,1
2016040365,63.0,Male,Fatal Injury (K),0.0,0.0,Unknown,Unknown If Tested,Test Not Given,Test Not Given,Not Applicable,1,2014.0,53,MOHAVE,13.0,6.0,2016.0,17.0,0.0,36.24136944,-113.2289,National Park Service,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2016-06-13 17:00:00,1
2016040366,55.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2007.0,7,PIMA,13.0,6.0,2016.0,20.0,24.0,32.13388056,-110.99955,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2016-06-13 20:24:00,0
2016040366,50.0,Female,No Apparent Injury (O),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2007.0,7,PIMA,13.0,6.0,2016.0,20.0,24.0,32.13388056,-110.99955,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2016-06-13 20:24:00,0
2016040367,47.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,1,2006.0,18,YAVAPAI,14.0,6.0,2016.0,15.0,8.0,34.58646944,-112.34078056,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-14 15:08:00,0
2016040367,86.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,1,2006.0,18,YAVAPAI,14.0,6.0,2016.0,15.0,8.0,34.58646944,-112.34078056,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-14 15:08:00,1
2016040367,26.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,2,2015.0,49,YAVAPAI,14.0,6.0,2016.0,15.0,8.0,34.58646944,-112.34078056,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-14 15:08:00,0
2016040367,52.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,3,2013.0,6,YAVAPAI,14.0,6.0,2016.0,15.0,8.0,34.58646944,-112.34078056,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-14 15:08:00,0
2016040367,53.0,Male,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,3,2013.0,6,YAVAPAI,14.0,6.0,2016.0,15.0,8.0,34.58646944,-112.34078056,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-14 15:08:00,0
2016040367,3.0,Male,No Apparent Injury (O),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,3,2013.0,6,YAVAPAI,14.0,6.0,2016.0,15.0,8.0,34.58646944,-112.34078056,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-14 15:08:00,0
2016040368,30.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2007.0,20,PIMA,14.0,6.0,2016.0,20.0,15.0,32.153,-110.919075,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2016-06-14 20:15:00,0
2016040369,76.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,1995.0,7,PIMA,14.0,6.0,2016.0,21.0,10.0,32.45116389,-111.30427222,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-14 21:10:00,0
2016040369,41.0,Male,Fatal Injury (K),0.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Applicable,2,2004.0,37,PIMA,14.0,6.0,2016.0,21.0,10.0,32.45116389,-111.30427222,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2016-06-14 21:10:00,1
2016040370,67.0,Male,Possible Injury (C),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2013.0,12,PIMA,15.0,6.0,2016.0,6.0,18.0,32.23591111,-110.97795278,No Special Jurisdiction,Other,Daylight,Clear,1.0,2016-06-15 06:18:00,0
2016040370,23.0,Male,Fatal Injury (K),9.0,0.0,Yes,Narcotic,Narcotic,Test Not Given,Not Applicable,2,2015.0,98,PIMA,15.0,6.0,2016.0,6.0,18.0,32.23591111,-110.97795278,No Special Jurisdiction,Other,Daylight,Clear,1.0,2016-06-15 06:18:00,1
2016040371,73.0,Male,Fatal Injury (K),0.0,45.0,Yes,Narcotic,Narcotic,Cannabinoid,Not Deployed,1,2003.0,55,PIMA,16.0,6.0,2016.0,16.0,33.0,32.37281389,-111.01268889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2016-06-16 16:33:00,1
2016040372,36.0,Male,No Apparent Injury (O),1.0,124.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2012.0,7,PIMA,16.0,6.0,2016.0,23.0,5.0,32.25057778,-110.89052222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2016-06-16 23:05:00,0
2016040373,41.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2014.0,85,LA PAZ,17.0,6.0,2016.0,3.0,11.0,33.65498333,-113.95686111,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,2.0,2016-06-17 03:11:00,0
2016040373,65.0,Female,Suspected Serious Injury (A),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2015.0,23,LA PAZ,17.0,6.0,2016.0,3.0,11.0,33.65498333,-113.95686111,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,2.0,2016-06-17 03:11:00,0
2016040373,74.0,Male,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2015.0,23,LA PAZ,17.0,6.0,2016.0,3.0,11.0,33.65498333,-113.95686111,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,2.0,2016-06-17 03:11:00,1
2016040373,18.0,Male,Suspected Serious Injury (A),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,3,2011.0,37,LA PAZ,17.0,6.0,2016.0,3.0,11.0,33.65498333,-113.95686111,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,2.0,2016-06-17 03:11:00,0
2016040373,18.0,Male,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,3,2011.0,37,LA PAZ,17.0,6.0,2016.0,3.0,11.0,33.65498333,-113.95686111,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,2.0,2016-06-17 03:11:00,1
2016040373,18.0,Male,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,3,2011.0,37,LA PAZ,17.0,6.0,2016.0,3.0,11.0,33.65498333,-113.95686111,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,2.0,2016-06-17 03:11:00,0
2016040373,59.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,4,2012.0,82,LA PAZ,17.0,6.0,2016.0,3.0,11.0,33.65498333,-113.95686111,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,2.0,2016-06-17 03:11:00,0
2016040374,30.0,Male,Fatal Injury (K),9.0,310.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Deployment-Unknown Location,1,2016.0,37,MARICOPA,17.0,6.0,2016.0,21.0,31.0,33.49581667,-112.92931667,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,3.0,2016-06-17 21:31:00,1
2016040374,19.0,Female,Fatal Injury (K),0.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Deployment-Unknown Location,2,2013.0,63,MARICOPA,17.0,6.0,2016.0,21.0,31.0,33.49581667,-112.92931667,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,3.0,2016-06-17 21:31:00,1
2016040374,19.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,2,2013.0,63,MARICOPA,17.0,6.0,2016.0,21.0,31.0,33.49581667,-112.92931667,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,3.0,2016-06-17 21:31:00,1
2016040374,21.0,Male,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,2,2013.0,63,MARICOPA,17.0,6.0,2016.0,21.0,31.0,33.49581667,-112.92931667,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,3.0,2016-06-17 21:31:00,0
2016040375,40.0,Male,Fatal Injury (K),9.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Deployment Unknown,1,2006.0,35,PIMA,18.0,6.0,2016.0,8.0,25.0,32.09025556,-110.95406389,No Special Jurisdiction,Other,Daylight,Clear,2.0,2016-06-18 08:25:00,1
2016040375,8.0,Female,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2006.0,35,PIMA,18.0,6.0,2016.0,8.0,25.0,32.09025556,-110.95406389,No Special Jurisdiction,Other,Daylight,Clear,2.0,2016-06-18 08:25:00,0
2016040375,21.0,Male,Fatal Injury (K),9.0,0.0,Yes,Cannabinoid,Test Not Given,Test Not Given,Deployment Unknown,2,2005.0,24,PIMA,18.0,6.0,2016.0,8.0,25.0,32.09025556,-110.95406389,No Special Jurisdiction,Other,Daylight,Clear,2.0,2016-06-18 08:25:00,1
2016040376,68.0,Male,Suspected Minor Injury (B),1.0,127.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,1,2008.0,49,COCONINO,20.0,6.0,2016.0,20.0,24.0,34.89887222,-111.73181944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2016-06-20 20:24:00,0
2016040376,67.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,1,2008.0,49,COCONINO,20.0,6.0,2016.0,20.0,24.0,34.89887222,-111.73181944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2016-06-20 20:24:00,1
2016040377,57.0,Male,Fatal Injury (K),9.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Deployed,1,2006.0,13,MARICOPA,24.0,6.0,2016.0,13.0,25.0,33.50994167,-113.00826111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-24 13:25:00,1
2016040377,82.0,Male,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,1,2006.0,13,MARICOPA,24.0,6.0,2016.0,13.0,25.0,33.50994167,-113.00826111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-24 13:25:00,0
2016040377,48.0,Female,Fatal Injury (K),8.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Applicable,1,2006.0,13,MARICOPA,24.0,6.0,2016.0,13.0,25.0,33.50994167,-113.00826111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-24 13:25:00,1
2016040377,81.0,Female,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2006.0,13,MARICOPA,24.0,6.0,2016.0,13.0,25.0,33.50994167,-113.00826111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-24 13:25:00,0
2016040378,77.0,Male,Fatal Injury (K),0.0,0.0,Yes,Narcotic,Depressant,Other Drug,Not Deployed,1,1999.0,7,YUMA,25.0,6.0,2016.0,6.0,29.0,32.69937222,-114.48831667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2016-06-25 06:29:00,1
2016040379,60.0,Female,Fatal Injury (K),9.0,0.0,Yes,Narcotic,Cannabinoid,Test Not Given,Not Deployed,1,2013.0,55,PIMA,26.0,6.0,2016.0,20.0,41.0,32.19914167,-110.78980833,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Cloudy,1.0,2016-06-26 20:41:00,1
2016040379,21.0,Male,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,1999.0,7,PIMA,26.0,6.0,2016.0,20.0,41.0,32.19914167,-110.78980833,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Cloudy,1.0,2016-06-26 20:41:00,0
2016040379,17.0,Female,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,1999.0,7,PIMA,26.0,6.0,2016.0,20.0,41.0,32.19914167,-110.78980833,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Cloudy,1.0,2016-06-26 20:41:00,0
2016040379,65.0,Female,Possible Injury (C),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,3,2006.0,49,PIMA,26.0,6.0,2016.0,20.0,41.0,32.19914167,-110.78980833,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Cloudy,1.0,2016-06-26 20:41:00,0
2016040380,63.0,Male,Fatal Injury (K),1.0,266.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,1986.0,12,MOHAVE,26.0,6.0,2016.0,23.0,22.0,34.730375,-114.29510556,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,1.0,2016-06-26 23:22:00,1
2016040380,43.0,Male,Possible Injury (C),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2015.0,82,MOHAVE,26.0,6.0,2016.0,23.0,22.0,34.730375,-114.29510556,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,1.0,2016-06-26 23:22:00,0
2016040381,25.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2014.0,82,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,38.0,Male,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2014.0,82,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,63.0,Male,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2001.0,12,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,74.0,Male,No Apparent Injury (O),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2001.0,12,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,69.0,Female,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2001.0,12,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,45.0,Female,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2001.0,12,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,10.0,Male,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2001.0,12,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,13.0,Male,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2001.0,12,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,1
2016040381,15.0,Male,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2001.0,12,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,63.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,3,2013.0,35,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040381,39.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,4,2007.0,49,COCONINO,27.0,6.0,2016.0,10.0,40.0,36.61229444,-111.07258611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2.0,2016-06-27 10:40:00,0
2016040382,18.0,Female,Fatal Injury (K),9.0,99.0,Yes,Cannabinoid,Cannabinoid,Test Not Given,Not Deployed,1,1997.0,49,PIMA,5.0,7.0,2016.0,6.0,33.0,32.24628333,-111.17873056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2016-07-05 06:33:00,1
